 80 0x01FD 0x0205 0x0200 08 01.00
 81 0x01FB 0x0205 0x01FF 10 01.16
 82 0x01FA 0x0205 0x01FF 11 01.14
 83 0x01FA 0x0204 0x01FE 10 01.46
 84 0x01FA 0x0205 0x01FE 11 01.21
 85 0x01FB 0x0205 0x01FF 10 01.12
 86 0x01FB 0x0206 0x01FF 11 01.39
 87 0x01FA 0x0205 0x01FF 11 01.14
 88 0x01FB 0x0204 0x01FF 09 01.06
 89 0x01FA 0x0206 0x0200 12 01.34
 8A 0x01FA 0x0204 0x01FF 10 01.11
 8B 0x01FC 0x0206 0x0201 10 01.23
 8C 0x01F9 0x0204 0x01FD 11 01.41
 8D 0x01F9 0x0205 0x01FF 12 01.34
 8E 0x01F9 0x0206 0x01FF 13 01.60
 8F 0x01F8 0x0204 0x01FE 12 01.36
 90 0x01FC 0x0205 0x01FF 09 00.98
 91 0x01FC 0x0207 0x0201 11 01.28
 92 0x01FB 0x0204 0x01FF 09 01.07
 93 0x01FD 0x0208 0x0201 11 01.12
 94 0x01F9 0x0205 0x01FE 12 01.30
 95 0x01FA 0x0206 0x01FF 12 01.24
 96 0x01FB 0x0205 0x01FF 10 01.23
 97 0x01FA 0x0204 0x01FE 10 01.22
 98 0x01FC 0x0205 0x0200 09 00.99
 99 0x01FC 0x0207 0x0201 11 01.34
 9A 0x01FC 0x0206 0x0200 10 01.09
 9B 0x01FE 0x0208 0x0201 10 01.13
 9C 0x01F9 0x0205 0x01FF 12 01.46
 9D 0x01FC 0x0206 0x0200 10 01.13
 9E 0x01FB 0x0204 0x01FE 09 01.25
 9F 0x01F9 0x0203 0x01FD 10 01.14
 A0 0x01FC 0x0205 0x0200 09 00.97
 A1 0x01FC 0x0206 0x0201 10 01.28
 A2 0x01FC 0x0206 0x0200 10 01.06
 A3 0x01FC 0x0206 0x0200 10 01.07
 A4 0x01F8 0x0205 0x01FE 13 01.55
 A5 0x01FA 0x0204 0x01FE 10 01.11
 A6 0x01F9 0x0204 0x01FE 11 01.30
 A7 0x01FB 0x0204 0x01FF 09 01.12
 A8 0x01FC 0x0205 0x0200 09 00.98
 A9 0x01FB 0x0206 0x0200 11 01.26
 AA 0x01FA 0x0204 0x01FE 10 01.04
 AB 0x01FB 0x0204 0x01FF 09 01.26
 AC 0x01F9 0x0206 0x01FF 13 01.56
 AD 0x01F8 0x0203 0x01FD 11 01.15
 AE 0x01FB 0x0206 0x0200 11 01.39
 AF 0x01F9 0x0202 0x01FD 09 01.15
 B0 0x01FB 0x0204 0x01FE 09 00.99
 B1 0x01FA 0x0205 0x01FF 11 01.36
 B2 0x01FB 0x0205 0x01FF 10 01.09
 B3 0x01FC 0x0206 0x0200 10 01.43
 B4 0x01F9 0x0207 0x0200 14 01.63
 B5 0x01F9 0x0203 0x01FE 10 01.19
 B6 0x01FB 0x0205 0x01FF 10 01.37
 B7 0x01FA 0x0205 0x01FF 11 01.20
 B8 0x01FC 0x0205 0x0200 09 00.96
 B9 0x01FB 0x0205 0x0200 10 01.34
 BA 0x01FD 0x0206 0x0201 09 01.02
 BB 0x01FE 0x0207 0x0202 09 01.08
 BC 0x01F7 0x0204 0x01FD 13 01.92
 BD 0x01F8 0x0203 0x01FE 11 01.20
 BE 0x01FC 0x0207 0x0201 11 01.34
 BF 0x01FB 0x0204 0x01FF 09 01.06
 C0 0x01FC 0x0204 0x01FF 08 00.96
 C1 0x01FA 0x0204 0x01FE 10 01.20
 C2 0x01FD 0x0206 0x0200 09 01.00
 C3 0x01FD 0x0206 0x0201 09 01.20
 C4 0x01F9 0x0205 0x01FE 12 01.56
 C5 0x01F9 0x0203 0x01FE 10 01.11
 C6 0x01FC 0x0207 0x0200 11 01.35
 C7 0x01FB 0x0204 0x01FF 09 01.02
 C8 0x01FD 0x0207 0x0201 10 01.05
 C9 0x01FA 0x0204 0x01FF 10 01.27
 CA 0x01FB 0x0204 0x01FF 09 01.03
 CB 0x01FC 0x0206 0x0201 10 01.54
 CC 0x01FC 0x0206 0x01FF 10 01.11
 CD 0x01FA 0x0204 0x01FF 10 01.12
 CE 0x01FB 0x0207 0x0200 12 01.45
 CF 0x01FC 0x0205 0x0200 09 01.04
 D0 0x01FC 0x0206 0x0200 10 01.09
 D1 0x01FA 0x0206 0x01FF 12 01.33
 D2 0x01FB 0x0205 0x01FF 10 01.09
 D3 0x01FC 0x0207 0x0200 11 01.71
 D4 0x01FB 0x0205 0x01FE 10 01.13
 D5 0x01F8 0x0203 0x01FE 11 01.19
 D6 0x01FB 0x0207 0x01FF 12 01.41
 D7 0x01FA 0x0203 0x01FE 09 01.07
 D8 0x01F9 0x0204 0x01FE 11 01.20
 D9 0x01F9 0x0204 0x01FE 11 01.40
 DA 0x01FB 0x0205 0x01FF 10 01.14
 DB 0x01FB 0x0206 0x0200 11 01.56
 DC 0x01FB 0x0205 0x01FF 10 01.18
 DD 0x01F9 0x0205 0x01FF 12 01.17
 DE 0x01FA 0x0206 0x01FF 12 01.44
 DF 0x01FC 0x0206 0x0200 10 01.12
 E0 0x01FB 0x0205 0x01FF 10 01.09
 E1 0x01F9 0x0204 0x01FF 11 01.48
 E2 0x01FB 0x0206 0x01FF 11 01.20
 E3 0x01FC 0x0206 0x0200 10 01.34
 E4 0x01FB 0x0207 0x01FF 12 01.37
 E5 0x01FA 0x0204 0x01FE 10 01.11
 E6 0x01FB 0x0208 0x0200 13 01.66
 E7 0x01FD 0x0206 0x0200 09 01.07
 E8 0x01FC 0x0205 0x01FF 09 01.10
 E9 0x01FA 0x0206 0x01FF 12 01.54
 EA 0x01FA 0x0205 0x01FE 11 01.30
 EB 0x01FC 0x0206 0x0200 10 01.27
 EC 0x01FA 0x0206 0x01FE 12 01.70
 ED 0x01FB 0x0205 0x01FF 10 01.13
 EE 0x01FC 0x0208 0x0200 12 01.61
 EF 0x01F9 0x0203 0x01FD 10 01.14
