 80 0x01EE 0x020D 0x01FF 31 03.57
 81 0x01F2 0x020C 0x0201 26 03.11
 82 0x01F4 0x0209 0x01FF 21 02.45
 83 0x01F3 0x0208 0x01FF 21 02.55
 84 0x01F3 0x0203 0x01FC 16 01.81
 85 0x01F8 0x0207 0x01FF 15 01.46
 86 0x01F3 0x0204 0x01FC 17 02.01
 87 0x01FA 0x0208 0x0200 14 01.47
 88 0x01F0 0x020B 0x01FF 27 03.33
 89 0x01F2 0x0208 0x01FF 22 02.76
 8A 0x01F6 0x0209 0x01FF 19 02.27
 8B 0x01F5 0x0206 0x01FE 17 01.98
 8C 0x01F4 0x0203 0x01FD 15 01.96
 8D 0x01F8 0x0205 0x01FE 13 01.47
 8E 0x01F4 0x0204 0x01FD 16 02.13
 8F 0x01F9 0x0206 0x01FF 13 01.44
 90 0x01F2 0x020B 0x01FF 25 02.96
 91 0x01F4 0x020A 0x0201 22 02.67
 92 0x01F8 0x020A 0x0200 18 02.00
 93 0x01F8 0x0208 0x0201 16 02.00
 94 0x01F4 0x0202 0x01FC 14 01.79
 95 0x01F7 0x0205 0x01FE 14 01.47
 96 0x01F5 0x0205 0x01FE 16 02.09
 97 0x01F8 0x0204 0x01FE 12 01.44
 98 0x01F1 0x020A 0x01FE 25 02.86
 99 0x01F4 0x0208 0x01FF 20 02.42
 9A 0x01F9 0x0209 0x0201 16 01.88
 9B 0x01F9 0x0208 0x0200 15 01.84
 9C 0x01F3 0x0202 0x01FC 15 01.87
 9D 0x01F8 0x0205 0x01FF 13 01.51
 9E 0x01F5 0x0205 0x01FE 16 02.13
 9F 0x01FB 0x0207 0x0200 12 01.39
 A0 0x01F4 0x020C 0x0200 24 03.07
 A1 0x01F6 0x020A 0x0200 20 02.66
 A2 0x01F9 0x0209 0x0200 16 01.89
 A3 0x01FA 0x0209 0x0201 15 01.90
 A4 0x01F3 0x0203 0x01FC 16 02.07
 A5 0x01FA 0x0206 0x0200 12 01.48
 A6 0x01F4 0x0205 0x01FE 17 02.38
 A7 0x01FA 0x0207 0x0200 13 01.56
 A8 0x01F3 0x020B 0x0200 24 03.20
 A9 0x01F3 0x0207 0x01FE 20 02.76
 AA 0x01F6 0x0207 0x01FF 17 01.99
 AB 0x01F8 0x0208 0x0201 16 02.14
 AC 0x01F1 0x0200 0x01FA 15 02.03
 AD 0x01FA 0x0208 0x0201 14 01.65
 AE 0x01F1 0x0204 0x01FC 19 02.48
 AF 0x01F9 0x0207 0x01FF 14 01.68
