 80 0x01FD 0x0205 0x0200 08 00.99
 81 0x01FE 0x0207 0x0201 09 01.22
 82 0x01FB 0x0204 0x01FF 09 01.07
 83 0x01FF 0x0208 0x0202 09 01.12
 84 0x01FB 0x0206 0x0200 11 01.20
 85 0x01FA 0x0205 0x01FF 11 01.26
 86 0x01FB 0x0206 0x01FF 11 01.25
 87 0x01FB 0x0205 0x0200 10 01.15
 88 0x01FC 0x0205 0x01FF 09 00.98
 89 0x01FB 0x0205 0x01FF 10 01.25
 8A 0x01FC 0x0205 0x0200 09 01.09
 8B 0x01FE 0x0208 0x0201 10 01.12
 8C 0x01F9 0x0205 0x01FF 12 01.27
 8D 0x01F9 0x0205 0x01FF 12 01.25
 8E 0x01F9 0x0203 0x01FE 10 01.21
 8F 0x01FB 0x0206 0x0200 11 01.18
 90 0x01FD 0x0206 0x0201 09 00.97
 91 0x01FB 0x0205 0x0200 10 01.15
 92 0x01FC 0x0206 0x0200 10 01.05
 93 0x01FE 0x0208 0x0201 10 01.09
 94 0x01FA 0x0205 0x01FF 11 01.20
 95 0x01F0 0x023D 0x01FF 77 01.08
 96 0x01FA 0x0203 0x01FE 09 01.10
 97 0x01FC 0x0205 0x0200 09 01.08
 98 0x01FF 0x0208 0x0202 09 00.97
 99 0x01FD 0x0206 0x0201 09 01.17
 9A 0x01FD 0x0206 0x0200 09 01.06
 9B 0x01FB 0x0205 0x01FF 10 01.09
 9C 0x01FB 0x0207 0x0201 12 01.23
 9D 0x01FC 0x0205 0x0200 09 01.08
 9E 0x01FC 0x0205 0x01FF 09 01.11
 9F 0x01FB 0x0204 0x01FF 09 01.09
 A0 0x01FC 0x0204 0x01FF 08 00.94
 A1 0x01FB 0x0205 0x0200 10 01.11
 A2 0x01FD 0x0206 0x0200 09 01.01
 A3 0x01FC 0x0205 0x0200 09 01.22
 A4 0x01FA 0x0206 0x0200 12 01.41
 A5 0x01FB 0x0205 0x01FF 10 01.08
 A6 0x01FA 0x0205 0x01FF 11 01.36
 A7 0x01FB 0x0205 0x01FF 10 01.13
 A8 0x01FD 0x0206 0x0200 09 00.95
 A9 0x01FB 0x0206 0x0201 11 01.42
 AA 0x01FC 0x0205 0x0200 09 01.01
 AB 0x01FE 0x0208 0x0202 10 01.30
 AC 0x01FB 0x0206 0x0200 11 01.45
 AD 0x01F9 0x0204 0x01FE 11 01.11
 AE 0x01FC 0x0206 0x0200 10 01.26
 AF 0x01FA 0x0203 0x01FD 09 01.08
 B0 0x01FC 0x0205 0x0200 09 00.95
 B1 0x01FB 0x0205 0x0200 10 01.39
 B2 0x01FB 0x0203 0x01FE 08 01.01
 B3 0x01FB 0x0204 0x01FF 09 00.97
 B4 0x01F9 0x0205 0x01FE 12 01.75
