 80 0x01FD 0x0207 0x0201 10 01.03
 81 0x01FD 0x020C 0x0201 15 01.68
 82 0x01FE 0x0208 0x0201 10 01.11
 83 0x0200 0x020C 0x0204 12 01.53
 84 0x01F4 0x0205 0x01FE 17 02.04
 85 0x01FD 0x0208 0x0201 11 01.20
 86 0x01F8 0x0207 0x0201 15 01.74
 87 0x01FE 0x0208 0x0201 10 01.21
 88 0x01FE 0x0207 0x0201 09 01.08
 89 0x0200 0x020C 0x0203 12 01.51
 8A 0x01FD 0x0208 0x0200 11 01.21
 8B 0x01FF 0x020A 0x0203 11 01.39
 8C 0x01F7 0x0206 0x0200 15 01.99
 8D 0x01FC 0x0206 0x0200 10 01.15
 8E 0x01F6 0x0205 0x01FE 15 01.72
 8F 0x01FE 0x0208 0x0201 10 01.16
 90 0x01FF 0x0209 0x0202 10 01.05
 91 0x01FF 0x020B 0x0203 12 01.53
 92 0x01FE 0x0209 0x0202 11 01.24
 93 0x01FE 0x020A 0x0202 12 01.45
 94 0x01F4 0x0205 0x01FE 17 02.01
 95 0x01FB 0x0205 0x0200 10 01.16
 96 0x01F5 0x0205 0x01FF 16 01.92
 97 0x01FC 0x0206 0x0200 10 01.19
 98 0x01FF 0x020A 0x0203 11 01.11
 99 0x0200 0x020D 0x0204 13 01.60
 9A 0x01FE 0x020A 0x0202 12 01.32
 9B 0x0201 0x020D 0x0204 12 01.58
 9C 0x01F4 0x0203 0x01FE 15 01.95
 9D 0x01FA 0x0205 0x0200 11 01.26
 9E 0x01F7 0x0205 0x01FF 14 01.86
 9F 0x01FC 0x0207 0x0201 11 01.13
 A0 0x01FF 0x0208 0x0201 09 01.06
 A1 0x01FE 0x0209 0x0201 11 01.47
 A2 0x0200 0x020C 0x0204 12 01.41
 A3 0x0200 0x020D 0x0204 13 01.73
 A4 0x01F5 0x0205 0x01FF 16 02.00
 A5 0x01F9 0x0206 0x0200 13 01.37
 A6 0x01F5 0x0205 0x01FF 16 01.99
 A7 0x01FC 0x0207 0x0201 11 01.26
 A8 0x01FE 0x0208 0x0202 10 01.02
 A9 0x01FF 0x020A 0x0203 11 01.28
 AA 0x01FE 0x0209 0x0201 11 01.32
 AB 0x0200 0x020D 0x0204 13 01.63
 AC 0x01F4 0x0203 0x01FD 15 02.06
 AD 0x01F7 0x0204 0x01FF 13 01.39
 AE 0x01F5 0x0204 0x01FF 15 02.08
 AF 0x01FB 0x0206 0x0200 11 01.22
 B0 0x01FD 0x0207 0x0200 10 01.02
 B1 0x01FE 0x0209 0x0202 11 01.20
 B2 0x01FD 0x0209 0x0201 12 01.33
 B3 0x01FA 0x0214 0x0204 26 01.48
 B4 0x01F6 0x0202 0x01FD 12 01.77
 B5 0x01F8 0x0205 0x01FF 13 01.30
 B6 0x01F7 0x0204 0x01FE 13 01.98
 B7 0x01FC 0x0207 0x0201 11 01.14
 B8 0x01F7 0x0211 0x0201 26 01.00
 B9 0x01F2 0x0218 0x0201 38 01.06
 BA 0x01E9 0x022B 0x0201 66 01.26
 BB 0x002C 0x0400 0x0200 980 15.36
 BC 0x01F3 0x0209 0x01FC 22 01.87
 BD 0x01FA 0x0209 0x0201 15 01.34
 BE 0x01F8 0x0206 0x0200 14 01.85
