 80 0x01FE 0x0201 0x01FE 03 00.51
 81 0x0200 0x0203 0x0201 03 00.39
 82 0x01FF 0x0202 0x0200 03 00.52
 83 0x01FF 0x0202 0x01FF 03 00.50
 84 0x01FE 0x0201 0x01FF 03 00.47
 85 0x0200 0x0204 0x0201 04 00.48
 86 0x01FE 0x0201 0x01FE 03 00.51
 87 0x0200 0x0204 0x0201 04 00.46
 88 0x01FE 0x0201 0x01FE 03 00.52
 89 0x01FF 0x0202 0x0200 03 00.39
 8A 0x0200 0x0204 0x0201 04 00.47
 8B 0x01FF 0x0202 0x0200 03 00.45
 8C 0x0200 0x0203 0x0200 03 00.49
 8D 0x0200 0x0203 0x0200 03 00.51
 8E 0x01FE 0x0201 0x01FE 03 00.48
 8F 0x01FE 0x0202 0x01FF 04 00.45
 90 0x0200 0x0203 0x0200 03 00.47
 91 0x01FE 0x0202 0x01FF 04 00.39
 92 0x0200 0x0204 0x0201 04 00.49
 93 0x0200 0x0203 0x0201 03 00.39
 94 0x0201 0x0204 0x0201 03 00.45
 95 0x01FF 0x0202 0x01FF 03 00.52
 96 0x01FE 0x0201 0x01FF 03 00.38
 97 0x0200 0x0203 0x0200 03 00.51
 98 0x0200 0x0203 0x0201 03 00.52
 99 0x01FF 0x0202 0x0200 03 00.50
 9A 0x01FF 0x0203 0x0200 04 00.47
 9B 0x01FF 0x0202 0x0200 03 00.42
 9C 0x0201 0x0203 0x0201 02 00.35
 9D 0x01FF 0x0202 0x0200 03 00.49
 9E 0x0200 0x0203 0x0200 03 00.39
 9F 0x01FE 0x0202 0x01FF 04 00.45
 A0 0x01FF 0x0203 0x0200 04 00.50
 A1 0x0200 0x0203 0x0201 03 00.51
 A2 0x01FE 0x0203 0x0200 05 00.53
 A3 0x0200 0x0204 0x0201 04 00.41
 A4 0x01FE 0x0203 0x0200 05 00.43
 A5 0x0201 0x0206 0x0202 05 00.58
 A6 0x01FF 0x0204 0x0200 05 00.52
 A7 0x01FD 0x0203 0x01FF 06 00.58
 A8 0x01FE 0x0203 0x01FF 05 00.59
 A9 0x0200 0x0206 0x0202 06 00.50
 AA 0x01FE 0x0206 0x0201 08 00.67
 AB 0x01FF 0x0206 0x0201 07 00.52
 AC 0x01FD 0x0206 0x0201 09 00.57
 AD 0x01FF 0x0207 0x0202 08 00.68
 AE 0x01FD 0x0204 0x0200 07 00.54
 AF 0x01FD 0x0205 0x0200 08 00.64
 B0 0x01FA 0x0206 0x01FF 12 01.46
 B1 0x01FB 0x0207 0x0200 12 01.40
 B2 0x01F9 0x0206 0x01FF 13 01.47
 B3 0x01FA 0x0207 0x01FF 13 01.41
 B4 0x01FA 0x0208 0x0201 14 01.46
 B5 0x01F9 0x0207 0x01FF 14 01.51
 B6 0x01FB 0x0208 0x0201 13 01.45
 B7 0x01FB 0x0208 0x0201 13 01.45
 B8 0x0200 0x0204 0x0201 04 00.45
 B9 0x0201 0x0202 0x0201 01 00.49
 BA 0x01FF 0x0204 0x0201 05 00.52
 BB 0x0200 0x0203 0x0201 03 00.44
 BC 0x0200 0x0203 0x0200 03 00.35
 BD 0x01FE 0x0202 0x01FF 04 00.46
 BE 0x01FE 0x0201 0x01FF 03 00.44
 BF 0x01FE 0x0202 0x01FF 04 00.52
 C0 0x0200 0x0204 0x0201 04 00.47
 C1 0x0201 0x0204 0x0202 03 00.41
 C2 0x01FF 0x0203 0x0200 04 00.49
 C3 0x01FF 0x0202 0x0200 03 00.41
 C4 0x0201 0x0204 0x0202 03 00.34
 C5 0x01FF 0x0203 0x0200 04 00.47
 C6 0x0200 0x0203 0x0201 03 00.46
 C7 0x01FF 0x0203 0x0200 04 00.47
 C8 0x01FE 0x0201 0x01FE 03 00.49
 C9 0x01FF 0x0202 0x0200 03 00.45
 CA 0x01FF 0x0203 0x0200 04 00.46
 CB 0x01FF 0x0202 0x0200 03 00.34
 CC 0x01FF 0x0202 0x0200 03 00.39
 CD 0x01FF 0x0202 0x01FF 03 00.52
 CE 0x01FF 0x0202 0x01FF 03 00.36
 CF 0x0200 0x0203 0x0201 03 00.50
 D0 0x0200 0x0203 0x0200 03 00.50
 D1 0x0200 0x0203 0x0201 03 00.38
 D2 0x01FE 0x0201 0x01FF 03 00.48
 D3 0x01FF 0x0202 0x01FF 03 00.47
 D4 0x01FF 0x0202 0x0200 03 00.47
 D5 0x01FF 0x0203 0x0200 04 00.46
 D6 0x01FE 0x0201 0x01FE 03 00.38
 D7 0x01FF 0x0202 0x0200 03 00.45
 D8 0x01FE 0x0202 0x01FF 04 00.45
 D9 0x01FF 0x0203 0x0200 04 00.45
 DA 0x01FE 0x0201 0x01FF 03 00.52
 DB 0x01FF 0x0202 0x01FF 03 00.36
 DC 0x01FF 0x0202 0x0200 03 00.38
 DD 0x01FF 0x0203 0x0200 04 00.45
 DE 0x01FF 0x0202 0x01FF 03 00.50
 DF 0x01FF 0x0202 0x0200 03 00.52
 E0 0x01FF 0x0203 0x0200 04 00.46
 E1 0x0200 0x0203 0x0200 03 00.48
 E2 0x01FE 0x0202 0x01FF 04 00.48
 E3 0x01FF 0x0202 0x01FF 03 00.36
 E4 0x01FE 0x0202 0x01FF 04 00.41
 E5 0x01FE 0x0202 0x01FF 04 00.46
 E6 0x0201 0x0203 0x0201 02 00.36
 E7 0x01FE 0x0201 0x01FF 03 00.51
 E8 0x01FD 0x0201 0x01FE 04 00.45
 E9 0x0200 0x0203 0x0200 03 00.49
 EA 0x0200 0x0204 0x0201 04 00.49
 EB 0x01FF 0x0202 0x01FF 03 00.50
 EC 0x0200 0x0203 0x0201 03 00.44
 ED 0x01FF 0x0203 0x0200 04 00.46
 EE 0x01FF 0x0202 0x0200 03 00.42
 EF 0x01FF 0x0202 0x01FF 03 00.50
