 80 0x01FA 0x0205 0x01FF 11 01.26
 81 0x01FA 0x0205 0x01FF 11 01.18
 82 0x01FA 0x0205 0x01FF 11 01.27
 83 0x01F9 0x0204 0x01FE 11 01.30
 84 0x01F7 0x0203 0x01FE 12 01.37
 85 0x01FB 0x0207 0x0201 12 01.34
 86 0x01F8 0x0204 0x01FE 12 01.35
 87 0x01FA 0x0206 0x01FF 12 01.31
 88 0x01F8 0x0204 0x01FD 12 01.26
 89 0x01FB 0x0207 0x01FF 12 01.24
 8A 0x01F9 0x0204 0x01FE 11 01.27
 8B 0x01FC 0x0207 0x0200 11 01.22
 8C 0x01F6 0x0205 0x01FE 15 01.49
 8D 0x01F8 0x0208 0x0200 16 01.65
 8E 0x01F9 0x0208 0x0200 15 01.47
 8F 0x01F8 0x0208 0x0200 16 01.66
 90 0x01FB 0x0206 0x0200 11 01.13
 91 0x01FB 0x0207 0x0200 12 01.37
 92 0x01FB 0x0205 0x01FF 10 01.21
 93 0x01FB 0x0205 0x01FF 10 01.08
 94 0x01F7 0x0206 0x01FF 15 01.75
 95 0x01F7 0x0205 0x01FE 14 01.44
 96 0x01F8 0x0204 0x01FD 12 01.29
 97 0x01F8 0x0205 0x01FE 13 01.37
 98 0x01FB 0x0205 0x01FF 10 01.11
 99 0x01FC 0x0208 0x0200 12 01.23
 9A 0x01F9 0x0204 0x01FD 11 01.18
 9B 0x01FA 0x0204 0x01FE 10 01.09
 9C 0x01F7 0x0205 0x01FE 14 01.85
 9D 0x01F8 0x0204 0x01FE 12 01.30
 9E 0x01FB 0x0206 0x0200 11 01.17
 9F 0x01FA 0x0207 0x01FF 13 01.43
 A0 0x01F8 0x0204 0x01FD 12 01.40
 A1 0x01FA 0x0205 0x01FF 11 01.13
 A2 0x01FA 0x0204 0x01FF 10 01.25
 A3 0x01FB 0x0206 0x01FF 11 01.26
 A4 0x01F7 0x0202 0x01FC 11 01.11
 A5 0x01F8 0x0204 0x01FE 12 01.32
 A6 0x01FB 0x0205 0x01FF 10 01.13
 A7 0x01F8 0x0204 0x01FD 12 01.29
 A8 0x01F9 0x0204 0x01FE 11 01.21
 A9 0x01FC 0x0205 0x0200 09 01.01
 AA 0x01F9 0x0204 0x01FE 11 01.14
 AB 0x01F9 0x0205 0x01FE 12 01.55
 AC 0x01FA 0x0204 0x01FE 10 01.09
 AD 0x01F9 0x0205 0x01FF 12 01.36
 AE 0x01F9 0x0203 0x01FE 10 01.12
 AF 0x01F9 0x0206 0x01FF 13 01.38
 B0 0x01F5 0x0207 0x01FC 18 02.32
 B1 0x01FB 0x0206 0x01FF 11 01.18
 B2 0x01FA 0x0208 0x01FF 14 01.41
 B3 0x01FD 0x020A 0x0202 13 01.28
 B4 0x01FD 0x0209 0x0202 12 01.29
 B5 0x01F8 0x0204 0x01FE 12 01.32
 B6 0x01FB 0x0208 0x0200 13 01.46
 B7 0x01F8 0x0205 0x01FE 13 01.44
 B8 0x01FA 0x0206 0x01FF 12 01.39
 B9 0x01FC 0x0206 0x0200 10 01.09
 BA 0x01F9 0x0207 0x01FF 14 01.81
 BB 0x01FD 0x0209 0x0202 12 01.29
 BC 0x01FA 0x0206 0x01FF 12 01.57
 BD 0x01F7 0x0205 0x01FE 14 01.45
 BE 0x01F9 0x0202 0x01FF 09 01.60
 BF 0x01F7 0x0208 0x01FF 17 02.67
 C0 0x01FA 0x0205 0x01FF 11 01.20
 C1 0x01FB 0x0204 0x01FF 09 01.06
 C2 0x01FB 0x0206 0x01FF 11 01.26
 C3 0x01FB 0x0206 0x01FF 11 01.12
 C4 0x01FB 0x0206 0x01FF 11 01.56
 C5 0x01FB 0x0206 0x0200 11 01.15
 C6 0x01FA 0x0208 0x0200 14 01.51
 C7 0x01FB 0x0205 0x01FF 10 01.16
 C8 0x01FB 0x0206 0x0200 11 01.27
 C9 0x01FB 0x0204 0x01FF 09 01.04
 CA 0x01F9 0x0205 0x01FE 12 01.29
 CB 0x01FB 0x0206 0x01FE 11 01.18
 CC 0x01FA 0x0206 0x01FF 12 01.46
 CD 0x01F9 0x0205 0x01FE 12 01.17
 CE 0x01F9 0x0206 0x01FE 13 01.54
 CF 0x01F9 0x0205 0x01FE 12 01.21
 D0 0x01FA 0x0206 0x01FF 12 01.31
 D1 0x01FB 0x0206 0x0200 11 01.12
 D2 0x01F8 0x0207 0x01FF 15 01.37
 D3 0x01FB 0x0207 0x0200 12 01.23
 D4 0x01FC 0x0209 0x0201 13 01.46
 D5 0x01F9 0x0204 0x01FE 11 01.20
 D6 0x01FC 0x020A 0x0201 14 01.59
 D7 0x01FA 0x0205 0x01FE 11 01.17
 D8 0x01FA 0x0206 0x01FF 12 01.26
 D9 0x01FB 0x0205 0x0200 10 01.04
 DA 0x01F9 0x0206 0x01FF 13 01.35
 DB 0x01FB 0x0206 0x0200 11 01.12
