 80 0x01FE 0x0206 0x0201 08 01.00
 81 0x01FF 0x020C 0x0202 13 01.59
 82 0x01FD 0x0207 0x0200 10 01.16
 83 0x0200 0x020B 0x0204 11 01.47
 84 0x01F6 0x0205 0x01FE 15 01.75
 85 0x01FF 0x0208 0x0202 09 01.16
 86 0x01F9 0x0206 0x0200 13 01.48
 87 0x01FF 0x020A 0x0203 11 01.22
 88 0x01FB 0x0205 0x01FE 10 01.04
 89 0x01FF 0x020C 0x0202 13 01.60
 8A 0x01FC 0x0207 0x0200 11 01.17
 8B 0x0201 0x020C 0x0204 11 01.45
 8C 0x01F3 0x0203 0x01FD 16 01.98
 8D 0x01FE 0x0207 0x0201 09 01.09
 8E 0x01F9 0x0207 0x0200 14 01.73
 8F 0x01FE 0x0208 0x0202 10 01.16
 90 0x01FE 0x0207 0x0201 09 01.03
 91 0x0200 0x020B 0x0203 11 01.46
 92 0x01FC 0x0205 0x01FF 09 01.18
 93 0x01FF 0x020A 0x0203 11 01.39
 94 0x01F6 0x0205 0x01FE 15 01.81
 95 0x01FC 0x0205 0x01FF 09 01.07
 96 0x01F9 0x0207 0x0201 14 01.58
 97 0x01FC 0x0206 0x0200 10 01.17
 98 0x01FC 0x0206 0x01FF 10 01.05
 99 0x01FF 0x020C 0x0202 13 01.54
 9A 0x01FF 0x020A 0x0203 11 01.22
 9B 0x01FF 0x020A 0x0203 11 01.43
 9C 0x01F4 0x0203 0x01FD 15 01.91
 9D 0x01FD 0x0207 0x0202 10 01.14
 9E 0x01F7 0x0206 0x0200 15 01.74
 9F 0x01FE 0x0207 0x0201 09 01.11
 A0 0x01FE 0x0208 0x0201 10 01.05
 A1 0x0201 0x020C 0x0204 11 01.49
 A2 0x01FD 0x0208 0x0201 11 01.21
 A3 0x01FD 0x0207 0x0200 10 01.38
 A4 0x01F5 0x0206 0x01FF 17 02.06
 A5 0x01F9 0x0205 0x01FF 12 01.25
 A6 0x01F7 0x0207 0x0200 16 01.99
 A7 0x01FE 0x0208 0x0202 10 01.17
 A8 0x01FD 0x0206 0x0200 09 01.09
 A9 0x01FE 0x0208 0x0201 10 01.31
 AA 0x01FE 0x0209 0x0201 11 01.28
 AB 0x01FE 0x0208 0x0201 10 01.25
 AC 0x01F2 0x0202 0x01FC 16 01.95
 AD 0x01F9 0x0204 0x01FE 11 01.21
 AE 0x01F7 0x0206 0x0200 15 01.92
 AF 0x01FD 0x0207 0x0201 10 01.17
 B0 0x01FE 0x0207 0x0201 09 01.08
 B1 0x0200 0x020B 0x0203 11 01.35
 B2 0x01FF 0x020B 0x0203 12 01.32
 B3 0x0200 0x020B 0x0203 11 01.41
 B4 0x01F4 0x0205 0x01FD 17 02.03
 B5 0x01F9 0x0206 0x0200 13 01.24
 B6 0x01F6 0x0205 0x01FF 15 01.85
 B7 0x01FB 0x0206 0x0200 11 01.13
 B8 0x01FF 0x0208 0x0201 09 01.06
 B9 0x01FD 0x0209 0x0200 12 01.28
 BA 0x01FF 0x020B 0x0203 12 01.33
 BB 0x01F7 0x0205 0x01FF 14 01.73
 BC 0x01FA 0x0206 0x0201 12 01.33
 BD 0x01F8 0x0206 0x0200 14 01.89
 BE 0x01FD 0x0207 0x0201 10 01.14
 BF 0x0200 0x0201 0x0200 01 00.08
 C0 0x01FB 0x0213 0x0202 24 00.96
 C1 0x004C 0x0400 0x0203 948 11.87
 C2 0x018A 0x0239 0x0201 175 01.33
 C3 0x01F6 0x0212 0x0203 28 01.34
 C4 0x01F6 0x0203 0x01FD 13 01.83
 C5 0x01F8 0x0204 0x01FE 12 01.30
 C6 0x01F7 0x0205 0x01FF 14 02.01
 C7 0x01FC 0x0207 0x0201 11 01.18
 C8 0x01FB 0x0203 0x01FE 08 00.99
 C9 0x01FF 0x0208 0x0202 09 01.08
 CA 0x01FD 0x0208 0x0200 11 01.24
 CB 0x01FF 0x0209 0x0202 10 01.35
 CC 0x01F7 0x0204 0x01FE 13 01.80
 CD 0x01FC 0x0208 0x0202 12 01.32
 CE 0x01F8 0x0205 0x01FF 13 01.89
 CF 0x01FC 0x0207 0x0200 11 01.17
 D0 0x01FD 0x0207 0x0201 10 01.00
 D1 0x0200 0x0209 0x0203 09 01.11
 D2 0x01FF 0x020A 0x0203 11 01.25
 D3 0x01FF 0x0209 0x0203 10 01.27
 D4 0x01F6 0x0203 0x01FD 13 01.71
 D5 0x01F8 0x0205 0x01FF 13 01.36
 D6 0x01F8 0x0205 0x01FF 13 01.82
 D7 0x01FC 0x0208 0x0201 12 01.32
 D8 0x01FC 0x0205 0x01FF 09 00.95
