 80 0x01FD 0x0207 0x0201 10 01.05
 81 0x01FF 0x020E 0x0203 15 01.80
 82 0x01FD 0x0207 0x0200 10 01.19
 83 0x01FF 0x020A 0x0202 11 01.56
 84 0x01F3 0x0204 0x01FE 17 02.04
 85 0x01FE 0x0208 0x0201 10 01.13
 86 0x01F7 0x0206 0x01FF 15 01.62
 87 0x01FF 0x020A 0x0203 11 01.19
 88 0x01FC 0x0205 0x01FF 09 01.08
 89 0x01FE 0x020D 0x0201 15 01.98
 8A 0x01FC 0x0207 0x0200 11 01.20
 8B 0x0200 0x020E 0x0204 14 01.81
 8C 0x01F3 0x0205 0x01FE 18 02.07
 8D 0x01FE 0x0208 0x0202 10 01.13
 8E 0x01F6 0x0205 0x01FE 15 01.69
 8F 0x01FE 0x0208 0x0202 10 01.16
 90 0x01FD 0x0206 0x0200 09 01.06
 91 0x01FF 0x020E 0x0202 15 01.90
 92 0x01FD 0x0208 0x0201 11 01.18
 93 0x01FD 0x020B 0x0202 14 01.71
 94 0x01F4 0x0205 0x01FF 17 02.10
 95 0x01FD 0x0208 0x0201 11 01.15
 96 0x01F5 0x0205 0x01FE 16 01.82
 97 0x01FF 0x0209 0x0202 10 01.15
 98 0x01FC 0x0206 0x01FF 10 01.05
 99 0x01FF 0x020A 0x0202 11 01.40
 9A 0x01FD 0x0208 0x0200 11 01.20
 9B 0x01FD 0x0209 0x0201 12 01.42
 9C 0x01F8 0x0207 0x0201 15 01.89
 9D 0x01FC 0x0207 0x0201 11 01.22
 9E 0x01F6 0x0205 0x01FF 15 01.89
 9F 0x01FF 0x0208 0x0202 09 01.14
 A0 0x01FD 0x0207 0x0200 10 01.12
 A1 0x01FF 0x020D 0x0202 14 01.81
 A2 0x01FD 0x0209 0x0201 12 01.32
 A3 0x01FE 0x020B 0x0202 13 01.67
 A4 0x01F4 0x0204 0x01FE 16 02.10
 A5 0x01FA 0x0205 0x01FF 11 01.29
 A6 0x01F4 0x0204 0x01FD 16 01.89
 A7 0x01FC 0x0206 0x0200 10 01.19
 A8 0x01FF 0x020A 0x0202 11 01.11
 A9 0x0200 0x020C 0x0204 12 01.48
 AA 0x01FF 0x020A 0x0202 11 01.35
 AB 0x01FE 0x020B 0x0202 13 01.55
 AC 0x01F5 0x0205 0x01FF 16 02.07
 AD 0x01F9 0x0205 0x01FF 12 01.38
 AE 0x01F6 0x0204 0x01FE 14 01.91
 AF 0x01FA 0x0205 0x01FF 11 01.19
 B0 0x01FF 0x0209 0x0202 10 01.08
 B1 0x0200 0x020B 0x0203 11 01.38
 B2 0x01FD 0x0209 0x0200 12 01.33
 B3 0x0200 0x020B 0x0203 11 01.42
 B4 0x01F6 0x0204 0x01FE 14 01.85
 B5 0x01F7 0x0203 0x01FE 12 01.38
 B6 0x01F4 0x0202 0x01FD 14 01.83
 B7 0x01FB 0x0206 0x0200 11 01.16
 B8 0x01FD 0x0207 0x0200 10 01.01
 B9 0x0200 0x020A 0x0203 10 01.24
 BA 0x01FE 0x020A 0x0201 12 01.32
 BB 0x0201 0x020D 0x0205 12 01.49
 BC 0x01F6 0x0203 0x01FD 13 01.91
 BD 0x01FA 0x0205 0x0200 11 01.32
 BE 0x01F7 0x0205 0x01FF 14 01.94
 BF 0x01FB 0x0206 0x0200 11 01.21
 C0 0x01FE 0x0207 0x0201 09 01.01
 C1 0x01FF 0x0209 0x0202 10 01.17
 C2 0x01FF 0x020A 0x0202 11 01.28
 C3 0x01FF 0x020B 0x0203 12 01.48
 C4 0x01F5 0x0202 0x01FD 13 01.85
 C5 0x01F9 0x0206 0x0200 13 01.41
 C6 0x01F7 0x0204 0x01FE 13 01.89
 C7 0x01FB 0x0207 0x0201 12 01.25
 C8 0x01FD 0x0207 0x0201 10 00.99
 C9 0x01FE 0x0209 0x0202 11 01.23
 CA 0x01FC 0x0207 0x01FF 11 01.18
 CB 0x0201 0x020B 0x0204 10 01.41
 CC 0x01F2 0x0201 0x01FA 15 02.01
 CD 0x01FA 0x0206 0x0200 12 01.33
 CE 0x01F6 0x0204 0x01FE 14 02.00
 CF 0x01FB 0x0206 0x0200 11 01.18
 D0 0x01FD 0x0207 0x0201 10 01.01
 D1 0x01FF 0x020A 0x0203 11 01.34
 D2 0x01FF 0x020B 0x0202 12 01.35
 D3 0x01FF 0x020B 0x0203 12 01.54
 D4 0x01F3 0x0202 0x01FB 15 02.06
 D5 0x01F9 0x0206 0x0200 13 01.49
 D6 0x01F5 0x0203 0x01FD 14 01.95
 D7 0x01FB 0x0207 0x0201 12 01.26
 D8 0x01FD 0x0206 0x0201 09 00.96
 D9 0x0200 0x020B 0x0204 11 01.28
 DA 0x01FD 0x0209 0x0201 12 01.21
 DB 0x01FF 0x020A 0x0203 11 01.44
 DC 0x01F6 0x0205 0x01FF 15 02.06
 DD 0x01F9 0x0205 0x0200 12 01.36
 DE 0x01F5 0x0202 0x01FC 13 01.87
 DF 0x01FD 0x0208 0x0202 11 01.17
 E0 0x01FD 0x0205 0x0200 08 00.94
 E1 0x01FD 0x0209 0x0202 12 01.27
 E2 0x01FD 0x0209 0x0202 12 01.19
 E3 0x01FF 0x0209 0x0203 10 01.18
 E4 0x01F5 0x0204 0x01FE 15 02.09
 E5 0x01FA 0x0206 0x0200 12 01.42
 E6 0x01F7 0x0204 0x01FE 13 01.96
 E7 0x01FB 0x0206 0x0200 11 01.20
 E8 0x01FD 0x0205 0x0200 08 00.98
 E9 0x01FD 0x0208 0x0201 11 01.33
 EA 0x01FF 0x020A 0x0202 11 01.22
 EB 0x0200 0x020A 0x0203 10 01.15
 EC 0x01F6 0x0204 0x01FE 14 02.01
 ED 0x01F8 0x0203 0x01FE 11 01.30
 EE 0x01F6 0x0204 0x01FE 14 01.90
 EF 0x01FB 0x0206 0x0200 11 01.20
